tick,pb2_mid,nav
417800,30085.5,30104.0
417900,30086.0,30104.0
418000,30087.0,30105.0
418100,30087.0,30104.0
418200,30087.5,30104.0
418300,30088.5,30104.0
418400,30088.0,30104.0
418500,30090.5,30103.0
418600,30091.5,30102.0
418700,30091.5,30104.0
418800,30091.5,30105.0
418900,30094.0,30103.0
419000,30095.5,30102.0
419100,30094.0,30097.0
419200,30093.0,30099.0
419300,30092.0,30099.0
419400,30094.0,30098.0
419500,30094.0,30098.0
419600,30095.0,30099.0
419700,30092.5,30099.0
419800,30089.0,30098.0
419900,30085.5,30098.0
420000,30084.5,30096.0
420100,30086.0,30097.0
420200,30083.0,30096.0
420300,30084.0,30096.0
420400,30084.0,30097.0
420500,30080.0,30095.0
420600,30086.5,30095.0
420700,30083.5,30091.0
420800,30085.5,30093.0
420900,30089.0,30095.0
421000,30090.0,30095.0
421100,30088.0,30095.0
421200,30087.0,30095.0
421300,30086.0,30095.0
421400,30086.5,30093.0
421500,30089.5,30093.0
421600,30082.0,30089.0
421700,30086.0,30092.0
421800,30090.0,30088.0
421900,30091.5,30088.0
422000,30091.5,30088.0
422100,30089.5,30088.0
422200,30090.5,30088.0
422300,30090.5,30088.0
422400,30093.0,30088.0
422500,30091.5,30087.0
422600,30092.0,30088.0
422700,30098.5,30090.0
422800,30096.0,30091.0
422900,30098.5,30090.0
423000,30098.5,30089.0
423100,30099.5,30091.0
423200,30096.5,30090.0
423300,30098.5,30089.0
423400,30096.5,30088.0
423500,30098.5,30087.0
423600,30098.5,30086.0
423700,30099.5,30086.0
423800,30098.0,30086.0
423900,30100.0,30085.0
424000,30101.0,30085.0
424100,30103.0,30085.0
424200,30102.5,30085.0
424300,30104.5,30080.0
424400,30103.0,30080.0
424500,30105.0,30081.0
424600,30104.5,30081.0
424700,30103.0,30081.0
424800,30100.0,30078.0
424900,30101.0,30079.0
425000,30106.5,30085.0
425100,30114.5,30089.0
425200,30116.0,30092.0
425300,30116.5,30094.0
425400,30114.5,30091.0
425500,30112.5,30091.0
425600,30107.5,30090.0
425700,30103.5,30091.0
425800,30108.0,30091.0
425900,30111.0,30092.0
426000,30109.5,30091.0
426100,30113.5,30092.0
426200,30117.5,30093.0
426300,30116.5,30091.0
426400,30112.5,30091.0
426500,30113.0,30090.0
426600,30109.5,30089.0
426700,30108.0,30088.0
426800,30107.5,30088.0
426900,30104.5,30087.0
427000,30105.0,30088.0
427100,30105.0,30088.0
427200,30103.0,30087.0
427300,30103.5,30083.0
427400,30099.5,30086.0
427500,30096.0,30084.0
427600,30093.0,30082.0
427700,30095.0,30082.0
427800,30095.0,30082.0
427900,30096.0,30085.0
428000,30095.5,30085.0
428100,30096.5,30083.0
428200,30095.5,30082.0
428300,30099.5,30082.0
428400,30096.5,30083.0
428500,30096.5,30082.0
428600,30093.5,30083.0
428700,30092.5,30083.0
428800,30093.5,30083.0
428900,30092.5,30082.0
429000,30090.5,30082.0
429100,30091.5,30083.0
429200,30089.0,30085.0
429300,30091.0,30088.0
429400,30094.5,30088.0
429500,30093.5,30085.0
429600,30090.5,30084.0
429700,30092.0,30087.0
429800,30090.0,30086.0
429900,30090.0,30086.0
430000,30089.5,30084.0
430100,30085.0,30082.0
430200,30084.5,30082.0
430300,30083.5,30081.0
430400,30081.0,30082.0
430500,30078.5,30082.0
430600,30077.0,30081.0
430700,30081.0,30081.0
430800,30075.5,30079.0
430900,30077.0,30082.0
431000,30077.0,30082.0
431100,30080.0,30084.0
431200,30081.0,30082.0
431300,30082.5,30084.0
431400,30084.0,30084.0
431500,30085.5,30085.0
431600,30085.5,30085.0
431700,30085.0,30085.0
431800,30082.0,30086.0
431900,30083.5,30088.0
432000,30084.5,30089.0
432100,30084.5,30088.0
432200,30089.5,30090.0
432300,30089.0,30091.0
432400,30092.0,30090.0
432500,30094.5,30090.0
432600,30093.5,30090.0
432700,30093.0,30090.0
432800,30092.0,30089.0
432900,30093.0,30089.0
433000,30089.5,30089.0
433100,30091.0,30086.0
433200,30088.5,30086.0
433300,30088.5,30086.0
433400,30090.5,30086.0
433500,30089.0,30086.0
433600,30088.0,30085.0
433700,30086.0,30086.0
433800,30087.0,30086.0
433900,30087.5,30084.0
434000,30090.5,30088.0
434100,30089.0,30088.0
434200,30089.5,30086.0
434300,30092.5,30087.0
434400,30093.5,30088.0
434500,30096.5,30087.0
434600,30093.0,30088.0
434700,30092.5,30088.0
434800,30087.5,30088.0
434900,30089.0,30088.0
435000,30089.0,30086.0
435100,30088.5,30086.0
435200,30088.0,30086.0
435300,30086.0,30085.0
435400,30087.5,30088.0
435500,30091.5,30087.0
435600,30091.0,30087.0
435700,30096.5,30087.0
435800,30099.5,30088.0
435900,30094.0,30088.0
436000,30092.0,30089.0
436100,30092.5,30089.0
436200,30093.5,30090.0
436300,30095.5,30092.0
436400,30099.5,30092.0
436500,30098.0,30094.0
436600,30099.0,30092.0
436700,30099.0,30094.0
436800,30095.0,30093.0
436900,30099.5,30092.0
437000,30097.5,30093.0
437100,30099.5,30094.0
437200,30099.0,30093.0
437300,30100.5,30092.0
437400,30098.0,30092.0
437500,30099.0,30092.0
437600,30099.5,30092.0
437700,30099.0,30092.0
437800,30102.5,30094.0
437900,30104.0,30092.0
438000,30103.0,30092.0
438100,30104.0,30092.0
438200,30107.5,30093.0
438300,30113.0,30095.0
438400,30115.0,30097.0
438500,30114.5,30099.0
438600,30116.0,30099.0
438700,30119.0,30100.0
438800,30119.0,30100.0
438900,30120.5,30102.0
439000,30120.0,30104.0
439100,30118.5,30101.0
439200,30117.0,30102.0
439300,30116.5,30102.0
439400,30116.0,30102.0
439500,30117.5,30102.0
439600,30116.0,30101.0
439700,30116.5,30102.0
439800,30112.0,30101.0
439900,30112.5,30102.0
440000,30113.0,30101.0
440100,30111.5,30100.0
440200,30111.0,30100.0
440300,30115.0,30101.0
440400,30111.5,30100.0
440500,30115.5,30102.0
440600,30114.5,30101.0
440700,30114.5,30101.0
440800,30114.0,30102.0
440900,30115.5,30101.0
441000,30111.5,30099.0
441100,30113.0,30100.0
441200,30113.0,30100.0
441300,30112.5,30100.0
441400,30108.5,30099.0
441500,30112.0,30101.0
441600,30113.0,30102.0
441700,30112.0,30101.0
441800,30112.0,30102.0
441900,30114.0,30104.0
442000,30112.0,30102.0
442100,30111.0,30100.0
442200,30112.5,30100.0
442300,30110.5,30101.0
442400,30108.0,30101.0
442500,30110.5,30101.0
442600,30112.5,30103.0
442700,30110.5,30103.0
442800,30111.5,30103.0
442900,30108.0,30103.0
443000,30109.5,30104.0
443100,30106.0,30106.0
443200,30106.0,30104.0
443300,30106.5,30106.0
443400,30102.5,30107.0
443500,30099.0,30106.0
443600,30101.0,30104.0
443700,30102.0,30104.0
443800,30102.5,30104.0
443900,30100.5,30104.0
444000,30103.0,30103.0
444100,30102.5,30106.0
444200,30105.5,30106.0
444300,30104.0,30105.0
444400,30102.0,30103.0
444500,30103.0,30102.0
444600,30101.5,30102.0
444700,30104.0,30102.0
444800,30103.0,30098.0
444900,30105.0,30100.0
445000,30104.5,30101.0
445100,30102.5,30098.0
445200,30101.0,30098.0
445300,30102.5,30099.0
445400,30106.5,30097.0
445500,30102.5,30097.0
445600,30099.0,30096.0
445700,30095.0,30095.0
445800,30095.5,30097.0
445900,30092.0,30094.0
446000,30089.0,30097.0
446100,30091.5,30097.0
446200,30092.5,30099.0
446300,30094.0,30102.0
446400,30093.5,30100.0
446500,30091.5,30101.0
446600,30091.5,30100.0
446700,30087.5,30098.0
446800,30087.5,30098.0
446900,30088.5,30100.0
447000,30086.0,30099.0
447100,30088.5,30097.0
447200,30091.5,30098.0
447300,30092.0,30098.0
447400,30094.5,30103.0
447500,30097.5,30103.0
447600,30100.5,30106.0
447700,30101.5,30110.0
447800,30098.5,30110.0
447900,30097.0,30110.0
448000,30098.0,30109.0
448100,30100.0,30110.0
448200,30104.0,30110.0
448300,30102.0,30110.0
448400,30099.0,30110.0
448500,30101.0,30110.0
448600,30100.5,30110.0
448700,30097.5,30110.0
448800,30097.5,30111.0
448900,30097.0,30110.0
449000,30095.0,30110.0
449100,30091.0,30110.0
449200,30089.0,30108.0
449300,30087.5,30109.0
449400,30092.5,30114.0
449500,30093.0,30114.0
449600,30096.5,30113.0
449700,30094.5,30113.0
449800,30097.5,30113.0
449900,30099.5,30115.0
450000,30097.0,30114.0
450100,30092.0,30110.0
450200,30089.0,30109.0
450300,30092.0,30109.0
450400,30091.0,30109.0
450500,30089.5,30110.0
450600,30091.5,30112.0
450700,30090.0,30107.0
450800,30092.5,30110.0
450900,30088.5,30105.0
451000,30086.5,30104.0
451100,30081.0,30104.0
451200,30080.0,30104.0
451300,30084.0,30105.0
451400,30084.5,30109.0
451500,30083.0,30108.0
451600,30080.5,30108.0
451700,30082.5,30108.0
451800,30077.0,30108.0
451900,30076.0,30108.0
452000,30080.0,30108.0
452100,30078.0,30110.0
452200,30078.0,30110.0
452300,30078.5,30109.0
452400,30077.5,30108.0
452500,30073.0,30108.0
452600,30074.5,30108.0
452700,30074.0,30108.0
452800,30074.5,30110.0
452900,30074.5,30110.0
453000,30075.5,30107.0
453100,30076.0,30110.0
453200,30077.0,30109.0
453300,30077.0,30104.0
453400,30077.5,30104.0
453500,30077.5,30105.0
453600,30079.5,30104.0
453700,30080.5,30104.0
453800,30081.5,30104.0
453900,30084.0,30105.0
454000,30088.0,30104.0
454100,30085.0,30104.0
454200,30084.5,30099.0
454300,30085.0,30101.0
454400,30087.0,30104.0
454500,30087.5,30102.0
454600,30089.5,30103.0
454700,30086.0,30102.0
454800,30087.0,30102.0
454900,30084.0,30105.0
455000,30085.5,30102.0
455100,30081.5,30103.0
455200,30083.0,30102.0
455300,30082.5,30103.0
455400,30081.5,30104.0
455500,30084.5,30104.0
455600,30081.5,30102.0
455700,30079.0,30101.0
455800,30077.5,30101.0
455900,30074.5,30099.0
456000,30076.0,30099.0
456100,30076.0,30101.0
456200,30074.5,30100.0
456300,30074.5,30100.0
456400,30077.5,30099.0
456500,30077.5,30099.0
456600,30078.0,30100.0
456700,30079.0,30100.0
456800,30079.0,30100.0
456900,30079.0,30099.0
457000,30079.0,30099.0
457100,30078.0,30099.0
457200,30079.5,30099.0
457300,30084.0,30100.0
457400,30081.5,30101.0
457500,30079.5,30100.0
457600,30083.0,30103.0
457700,30079.0,30100.0
457800,30077.5,30100.0
457900,30079.5,30106.0
458000,30079.0,30108.0
458100,30081.5,30106.0
458200,30085.5,30108.0
458300,30087.0,30107.0
458400,30087.0,30108.0
458500,30087.5,30107.0
458600,30091.0,30108.0
458700,30088.0,30107.0
458800,30087.5,30108.0
458900,30083.0,30107.0
459000,30081.5,30108.0
459100,30084.5,30108.0
459200,30082.0,30107.0
459300,30080.5,30108.0
459400,30081.0,30108.0
459500,30081.5,30108.0
459600,30083.5,30111.0
459700,30080.5,30112.0
459800,30080.5,30113.0
459900,30076.0,30110.0
460000,30077.0,30112.0
460100,30078.5,30112.0
460200,30081.0,30114.0
460300,30079.0,30114.0
460400,30079.0,30114.0
460500,30082.5,30117.0
460600,30081.5,30119.0
460700,30084.5,30120.0
460800,30087.5,30118.0
460900,30093.5,30123.0
461000,30094.5,30120.0
461100,30092.5,30120.0
461200,30095.0,30118.0
461300,30098.0,30120.0
461400,30100.0,30121.0
461500,30098.5,30120.0
461600,30093.5,30116.0
461700,30092.5,30116.0
461800,30094.5,30117.0
461900,30092.5,30118.0
462000,30093.0,30118.0
462100,30093.0,30118.0
462200,30095.0,30118.0
462300,30093.5,30118.0
462400,30097.0,30119.0
462500,30098.0,30119.0
462600,30099.0,30120.0
462700,30096.0,30120.0
462800,30098.0,30122.0
462900,30099.5,30122.0
463000,30097.5,30121.0
463100,30095.5,30118.0
463200,30091.5,30116.0
463300,30091.0,30114.0
463400,30088.0,30114.0
463500,30090.0,30115.0
463600,30093.0,30115.0
463700,30089.0,30110.0
463800,30090.0,30112.0
463900,30087.0,30109.0
464000,30086.5,30108.0
464100,30085.0,30106.0
464200,30084.5,30106.0
464300,30082.5,30108.0
464400,30082.0,30108.0
464500,30081.0,30106.0
464600,30081.5,30107.0
464700,30078.5,30103.0
464800,30077.0,30102.0
464900,30076.5,30101.0
465000,30073.5,30098.0
465100,30073.5,30098.0
465200,30074.0,30102.0
465300,30071.0,30098.0
465400,30073.0,30102.0
465500,30073.0,30104.0
465600,30075.5,30104.0
465700,30074.0,30104.0
465800,30074.5,30103.0
465900,30076.5,30104.0
466000,30074.0,30104.0
466100,30074.0,30104.0
466200,30072.5,30104.0
466300,30071.5,30106.0
466400,30069.5,30106.0
466500,30069.5,30106.0
466600,30070.0,30108.0
466700,30063.5,30104.0
466800,30064.0,30102.0
466900,30067.5,30102.0
467000,30067.5,30103.0
467100,30071.5,30103.0
467200,30067.0,30103.0
467300,30066.5,30102.0
467400,30069.5,30103.0
467500,30071.0,30104.0
467600,30073.5,30106.0
467700,30075.5,30105.0
467800,30071.5,30104.0
467900,30077.0,30105.0
468000,30078.0,30104.0
468100,30080.5,30104.0
468200,30080.5,30104.0
468300,30082.5,30104.0
468400,30081.5,30102.0
468500,30082.5,30106.0
468600,30080.5,30103.0
468700,30079.5,30107.0
468800,30078.5,30107.0
468900,30077.5,30106.0
469000,30080.0,30109.0
469100,30082.5,30109.0
469200,30085.5,30108.0
469300,30089.0,30108.0
469400,30090.5,30109.0
469500,30088.5,30110.0
469600,30085.5,30110.0
469700,30084.5,30110.0
469800,30085.5,30111.0
469900,30084.5,30111.0
470000,30080.5,30112.0
470100,30079.0,30112.0
470200,30077.0,30110.0
470300,30080.0,30112.0
470400,30077.0,30112.0
470500,30075.0,30111.0
470600,30073.0,30112.0
470700,30075.0,30112.0
470800,30075.0,30112.0
470900,30075.5,30112.0
471000,30072.5,30112.0
471100,30074.5,30109.0
471200,30075.5,30110.0
471300,30076.5,30109.0
471400,30080.5,30112.0
471500,30076.5,30112.0
471600,30076.0,30112.0
471700,30073.0,30110.0
471800,30072.0,30110.0
471900,30073.0,30110.0
472000,30072.0,30110.0
472100,30073.5,30109.0
472200,30070.5,30108.0
472300,30066.5,30111.0
472400,30068.5,30108.0
472500,30064.0,30108.0
472600,30061.5,30108.0
472700,30057.5,30108.0
472800,30059.5,30105.0
472900,30058.5,30104.0
473000,30058.5,30104.0
473100,30059.0,30106.0
473200,30059.5,30107.0
473300,30058.0,30109.0
473400,30060.0,30109.0
473500,30061.0,30110.0
473600,30059.5,30110.0
473700,30061.0,30109.0
473800,30063.0,30110.0
473900,30061.5,30110.0
474000,30060.5,30109.0
474100,30059.5,30108.0
474200,30060.5,30110.0
474300,30060.5,30110.0
474400,30058.5,30110.0
474500,30059.0,30109.0
474600,30059.5,30108.0
474700,30061.5,30112.0
474800,30058.0,30110.0
474900,30060.0,30110.0
475000,30060.5,30112.0
475100,30056.5,30110.0
475200,30060.5,30109.0
475300,30059.0,30111.0
475400,30059.5,30112.0
475500,30057.5,30110.0
475600,30053.5,30110.0
475700,30056.0,30111.0
475800,30056.5,30111.0
475900,30052.5,30111.0
476000,30052.5,30110.0
476100,30054.0,30110.0
476200,30054.5,30110.0
476300,30057.0,30111.0
476400,30057.5,30110.0
476500,30061.5,30112.0
476600,30060.5,30112.0
476700,30058.5,30112.0
476800,30058.5,30112.0
476900,30055.0,30112.0
477000,30052.5,30108.0
477100,30050.5,30106.0
477200,30051.5,30106.0
477300,30050.5,30106.0
477400,30053.5,30108.0
477500,30052.5,30110.0
477600,30048.0,30108.0
477700,30049.0,30109.0
477800,30050.5,30109.0
477900,30049.5,30109.0
478000,30049.5,30109.0
478100,30050.5,30108.0
478200,30054.5,30107.0
478300,30051.0,30106.0
478400,30047.0,30102.0
478500,30043.5,30099.0
478600,30043.0,30099.0
478700,30042.0,30097.0
478800,30036.0,30096.0
478900,30037.0,30096.0
479000,30039.0,30097.0
479100,30039.5,30096.0
479200,30039.5,30096.0
479300,30037.0,30096.0
479400,30034.0,30096.0
479500,30033.5,30096.0
479600,30033.5,30096.0
479700,30036.5,30094.0
479800,30037.5,30096.0
479900,30033.5,30094.0
480000,30036.5,30095.0
480100,30038.0,30092.0
480200,30040.5,30092.0
480300,30036.0,30092.0
480400,30036.5,30092.0
480500,30034.0,30092.0
480600,30034.0,30092.0
480700,30033.0,30088.0
480800,30033.5,30090.0
480900,30033.5,30087.0
481000,30034.0,30087.0
481100,30038.0,30091.0
481200,30039.0,30094.0
481300,30038.5,30093.0
481400,30040.0,30094.0
481500,30039.5,30092.0
481600,30033.0,30092.0
481700,30033.5,30090.0
481800,30028.5,30092.0
481900,30031.0,30093.0
482000,30031.0,30093.0
482100,30028.5,30091.0
482200,30029.5,30088.0
482300,30028.0,30089.0
482400,30027.5,30089.0
482500,30028.5,30089.0
482600,30028.5,30087.0
482700,30030.0,30092.0
482800,30029.5,30092.0
482900,30025.0,30092.0
483000,30028.5,30092.0
483100,30028.5,30092.0
483200,30028.5,30093.0
483300,30029.5,30095.0
483400,30032.0,30094.0
483500,30027.5,30094.0
483600,30026.0,30092.0
483700,30027.0,30091.0
483800,30027.5,30090.0
483900,30024.0,30090.0
484000,30029.0,30093.0
484100,30024.5,30092.0
484200,30025.0,30091.0
484300,30026.5,30092.0
484400,30028.0,30092.0
484500,30032.5,30096.0
484600,30030.5,30096.0
484700,30032.0,30096.0
484800,30030.0,30096.0
484900,30030.0,30096.0
485000,30033.0,30100.0
485100,30032.5,30100.0
485200,30032.0,30100.0
485300,30027.0,30099.0
485400,30027.5,30098.0
485500,30024.0,30096.0
485600,30027.5,30096.0
485700,30030.0,30099.0
485800,30031.0,30099.0
485900,30030.5,30099.0
486000,30032.0,30100.0
486100,30036.0,30102.0
486200,30033.5,30100.0
486300,30033.0,30102.0
486400,30036.5,30107.0
486500,30035.5,30106.0
486600,30031.5,30107.0
486700,30031.5,30107.0
486800,30031.5,30107.0
486900,30030.5,30104.0
487000,30026.5,30103.0
487100,30024.5,30103.0
487200,30026.0,30105.0
487300,30025.5,30103.0
487400,30024.5,30103.0
487500,30022.0,30103.0
487600,30022.5,30103.0
487700,30020.5,30103.0
487800,30021.5,30104.0
487900,30020.5,30107.0
488000,30020.0,30106.0
488100,30016.0,30106.0
488200,30014.0,30105.0
488300,30014.5,30105.0
488400,30014.5,30104.0
488500,30014.5,30104.0
488600,30010.0,30105.0
488700,30009.0,30105.0
488800,30010.0,30106.0
488900,30003.5,30106.0
489000,30001.0,30105.0
489100,30002.5,30105.0
489200,30002.5,30105.0
489300,30001.5,30105.0
489400,29997.5,30104.0
489500,30000.5,30104.0
489600,30001.5,30101.0
489700,30000.5,30097.0
489800,30001.5,30097.0
489900,30000.5,30097.0
490000,30008.5,30096.0
490100,30005.0,30096.0
490200,30004.0,30095.0
490300,30001.0,30095.0
490400,30003.5,30096.0
490500,30005.0,30096.0
490600,30004.5,30095.0
490700,30007.5,30097.0
490800,30012.5,30097.0
490900,30014.0,30097.0
491000,30017.0,30097.0
491100,30018.0,30096.0
491200,30017.0,30096.0
491300,30017.5,30096.0
491400,30018.5,30097.0
491500,30018.0,30098.0
491600,30018.0,30098.0
491700,30017.0,30098.0
491800,30014.0,30098.0
491900,30011.5,30098.0
492000,30013.0,30097.0
492100,30012.5,30096.0
492200,30016.5,30097.0
492300,30015.5,30096.0
492400,30013.5,30096.0
492500,30015.5,30093.0
492600,30015.0,30091.0
492700,30016.5,30092.0
492800,30013.5,30092.0
492900,30012.0,30091.0
493000,30013.5,30090.0
493100,30013.0,30090.0
493200,30014.0,30090.0
493300,30009.5,30090.0
493400,30009.0,30089.0
493500,30007.5,30088.0
493600,30007.0,30088.0
493700,30004.0,30086.0
493800,30004.5,30084.0
493900,30002.0,30084.0
494000,30002.0,30084.0
494100,30000.5,30084.0
494200,29998.5,30086.0
494300,30002.5,30088.0
494400,30001.0,30088.0
494500,29998.5,30086.0
494600,30003.0,30090.0
494700,30003.0,30090.0
494800,30001.5,30092.0
494900,30000.5,30088.0
495000,30000.0,30086.0
495100,30001.0,30085.0
495200,30004.5,30085.0
495300,30003.0,30087.0
495400,29999.0,30083.0
495500,29998.5,30082.0
495600,30000.5,30082.0
495700,29998.5,30082.0
495800,29999.5,30082.0
495900,30000.5,30078.0
496000,30004.5,30080.0
496100,30004.0,30081.0
496200,30006.0,30081.0
496300,30002.0,30081.0
496400,29999.5,30081.0
496500,30001.0,30081.0
496600,30000.0,30080.0
496700,29998.5,30079.0
496800,30000.0,30078.0
496900,30000.5,30078.0
497000,30000.5,30078.0
497100,29998.0,30075.0
497200,29996.5,30074.0
497300,29995.5,30073.0
497400,29997.0,30075.0
497500,29997.5,30074.0
497600,29996.0,30075.0
497700,29994.5,30074.0
497800,29993.5,30074.0
497900,29994.5,30074.0
498000,29992.0,30074.0
498100,29989.5,30075.0
498200,29989.5,30075.0
498300,29987.5,30076.0
498400,29987.5,30076.0
498500,29989.5,30078.0
498600,29993.5,30078.0
498700,29997.0,30078.0
498800,30000.5,30078.0
498900,30001.5,30079.0
499000,30002.0,30085.0
499100,30003.5,30086.0
499200,30004.0,30087.0
499300,30002.0,30085.0
499400,30000.5,30087.0
499500,29998.0,30084.0
499600,29999.5,30084.0
499700,30002.5,30084.0
499800,30002.5,30081.0
499900,30001.0,30078.0
500000,30003.5,30079.0
500100,30004.5,30080.0
500200,30000.0,30076.0
500300,30000.5,30076.0
500400,29999.0,30075.0
500500,30002.0,30075.0
500600,30000.5,30076.0
500700,30003.0,30076.0
500800,30000.0,30076.0
500900,29998.5,30077.0
501000,29997.5,30077.0
501100,29998.5,30077.0
501200,30003.0,30076.0
501300,30000.5,30076.0
501400,30005.0,30077.0
501500,30005.0,30079.0
501600,30001.5,30078.0
501700,30001.0,30077.0
501800,30003.5,30076.0
501900,30004.0,30076.0
502000,30006.5,30076.0
502100,30011.0,30080.0
502200,30011.0,30080.0
502300,30012.5,30080.0
502400,30012.0,30078.0
502500,30013.5,30078.0
502600,30015.5,30078.0
502700,30012.5,30078.0
502800,30011.0,30078.0
502900,30013.5,30078.0
503000,30012.5,30078.0
503100,30009.5,30077.0
503200,30009.5,30077.0
503300,30013.0,30080.0
503400,30007.0,30075.0
503500,30008.0,30076.0
503600,30010.0,30080.0
503700,30008.5,30078.0
503800,30012.5,30079.0
503900,30009.5,30077.0
504000,30012.5,30077.0
504100,30013.5,30080.0
504200,30015.5,30079.0
504300,30020.0,30081.0
504400,30022.0,30084.0
504500,30024.5,30084.0
504600,30025.5,30086.0
504700,30029.0,30086.0
504800,30030.0,30085.0
504900,30029.5,30085.0
505000,30027.0,30085.0
505100,30025.0,30084.0
505200,30022.5,30081.0
505300,30021.5,30081.0
505400,30019.5,30082.0
505500,30024.0,30080.0
505600,30019.5,30080.0
505700,30021.0,30080.0
505800,30023.0,30080.0
505900,30022.0,30080.0
506000,30018.0,30080.0
506100,30019.5,30082.0
506200,30024.5,30085.0
506300,30019.5,30084.0
506400,30022.0,30084.0
506500,30018.5,30084.0
506600,30018.5,30084.0
506700,30017.5,30082.0
506800,30016.5,30082.0
506900,30023.5,30086.0
507000,30023.0,30089.0
507100,30019.0,30085.0
507200,30020.0,30086.0
507300,30022.5,30088.0
507400,30029.5,30090.0
507500,30032.0,30096.0
507600,30032.5,30096.0
507700,30031.0,30096.0
507800,30027.5,30095.0
507900,30028.0,30095.0
508000,30027.0,30094.0
508100,30028.0,30094.0
508200,30026.5,30094.0
508300,30030.0,30094.0
508400,30030.0,30094.0
508500,30032.5,30094.0
508600,30031.5,30094.0
508700,30033.0,30098.0
508800,30032.5,30098.0
508900,30039.5,30102.0
509000,30040.5,30102.0
509100,30042.0,30102.0
509200,30040.5,30101.0
509300,30040.0,30099.0
509400,30044.0,30102.0
509500,30050.0,30106.0
509600,30052.0,30106.0
509700,30053.0,30110.0
509800,30057.5,30110.0
509900,30055.0,30107.0
510000,30056.0,30106.0
510100,30055.5,30108.0
510200,30055.5,30108.0
510300,30055.5,30109.0
510400,30055.5,30109.0
510500,30055.5,30109.0
510600,30058.0,30111.0
510700,30059.5,30111.0
510800,30056.5,30107.0
510900,30057.5,30109.0
511000,30054.5,30107.0
511100,30060.0,30108.0
511200,30061.0,30107.0
511300,30058.0,30106.0
511400,30054.5,30106.0
511500,30056.5,30106.0
511600,30060.0,30105.0
511700,30061.0,30105.0
511800,30064.5,30106.0
511900,30065.0,30105.0
512000,30063.5,30104.0
512100,30065.0,30105.0
512200,30066.5,30104.0
512300,30066.5,30104.0
512400,30069.5,30104.0
512500,30069.5,30104.0
512600,30065.5,30104.0
512700,30064.0,30100.0
512800,30062.5,30099.0
512900,30063.5,30098.0
513000,30059.5,30095.0
513100,30063.5,30094.0
513200,30064.5,30098.0
513300,30062.5,30100.0
513400,30064.5,30099.0
513500,30063.5,30098.0
513600,30060.5,30096.0
513700,30063.0,30096.0
513800,30065.5,30096.0
513900,30064.5,30096.0
514000,30066.5,30096.0
514100,30063.5,30094.0
514200,30066.5,30096.0
514300,30063.0,30095.0
514400,30063.5,30096.0
514500,30062.0,30096.0
514600,30065.5,30096.0
514700,30066.0,30095.0
514800,30063.5,30096.0
514900,30062.0,30095.0
515000,30058.5,30095.0
515100,30060.5,30094.0
515200,30059.5,30094.0
515300,30058.5,30094.0
515400,30060.0,30094.0
515500,30056.0,30093.0
515600,30058.0,30092.0
515700,30060.5,30093.0
515800,30054.0,30092.0
515900,30057.0,30094.0
516000,30061.5,30096.0
516100,30061.5,30099.0
516200,30059.0,30099.0
516300,30058.0,30100.0
516400,30057.0,30100.0
516500,30060.0,30099.0
516600,30059.5,30099.0
516700,30060.0,30102.0
516800,30061.0,30104.0
516900,30065.0,30104.0
517000,30065.0,30103.0
517100,30066.5,30105.0
517200,30067.5,30104.0
517300,30068.0,30103.0
517400,30061.5,30102.0
517500,30063.0,30102.0
517600,30067.5,30102.0
517700,30065.5,30100.0
517800,30065.0,30100.0
517900,30063.5,30099.0
518000,30064.5,30101.0
518100,30066.5,30101.0
518200,30065.5,30101.0
518300,30066.0,30100.0
518400,30071.0,30102.0
518500,30068.5,30102.0
518600,30071.5,30104.0
518700,30067.5,30106.0
518800,30070.5,30102.0
518900,30070.5,30103.0
519000,30071.0,30102.0
519100,30068.5,30102.0
519200,30065.5,30101.0
519300,30067.5,30103.0
519400,30070.5,30103.0
519500,30070.5,30102.0
519600,30071.5,30103.0
519700,30070.0,30100.0
519800,30070.5,30097.0
519900,30074.0,30101.0
520000,30074.5,30104.0
520100,30071.5,30102.0
520200,30072.5,30102.0
520300,30068.5,30101.0
520400,30069.5,30104.0
520500,30066.0,30101.0
520600,30066.0,30101.0
520700,30063.0,30100.0
520800,30066.5,30102.0
520900,30067.5,30103.0
521000,30068.5,30100.0
521100,30071.5,30104.0
521200,30071.5,30104.0
521300,30072.5,30105.0
521400,30074.5,30104.0
521500,30076.0,30106.0
521600,30073.0,30105.0
521700,30072.0,30106.0
521800,30070.5,30106.0
521900,30070.5,30106.0
522000,30071.5,30106.0
522100,30069.5,30106.0
522200,30067.0,30104.0
522300,30066.5,30106.0
522400,30064.5,30106.0
522500,30062.5,30102.0
522600,30063.5,30101.0
522700,30064.0,30101.0
522800,30061.0,30100.0
522900,30065.0,30102.0
523000,30064.0,30104.0
523100,30066.5,30104.0
523200,30069.5,30102.0
523300,30068.5,30104.0
523400,30072.0,30103.0
523500,30070.5,30103.0
523600,30070.0,30100.0
523700,30073.5,30103.0
523800,30072.5,30103.0
523900,30073.5,30101.0
524000,30072.0,30102.0
524100,30074.5,30101.0
524200,30073.0,30099.0
524300,30072.5,30100.0
524400,30069.5,30097.0
524500,30070.0,30097.0
524600,30067.5,30097.0
524700,30065.5,30097.0
524800,30062.5,30097.0
524900,30063.5,30096.0
525000,30059.0,30096.0
525100,30062.5,30098.0
525200,30060.5,30098.0
