tick,spread
507500,-64.0
507600,-63.5
507700,-65.0
507800,-67.5
507900,-67.0
508000,-67.0
508100,-66.0
508200,-67.5
508300,-64.0
508400,-64.0
508500,-61.5
508600,-62.5
508700,-65.0
508800,-65.5
508900,-62.5
509000,-61.5
509100,-60.0
509200,-60.5
509300,-59.0
509400,-58.0
509500,-56.0
509600,-54.0
509700,-57.0
509800,-52.5
509900,-52.0
510000,-50.0
510100,-52.5
510200,-52.5
510300,-53.5
510400,-53.5
510500,-53.5
510600,-53.0
510700,-51.5
510800,-50.5
510900,-51.5
511000,-52.5
511100,-48.0
511200,-46.0
511300,-48.0
511400,-51.5
511500,-49.5
511600,-45.0
511700,-44.0
511800,-41.5
511900,-40.0
512000,-40.5
512100,-40.0
512200,-37.5
512300,-37.5
512400,-34.5
512500,-34.5
512600,-38.5
512700,-36.0
512800,-36.5
512900,-34.5
513000,-35.5
513100,-30.5
513200,-33.5
513300,-37.5
513400,-34.5
513500,-34.5
513600,-35.5
513700,-33.0
513800,-30.5
513900,-31.5
514000,-29.5
514100,-30.5
514200,-29.5
514300,-32.0
514400,-32.5
514500,-34.0
514600,-30.5
514700,-29.0
514800,-32.5
514900,-33.0
515000,-36.5
515100,-33.5
515200,-34.5
515300,-35.5
515400,-34.0
515500,-37.0
515600,-34.0
515700,-32.5
515800,-38.0
515900,-37.0
516000,-34.5
516100,-37.5
516200,-40.0
516300,-42.0
516400,-43.0
516500,-39.0
516600,-39.5
516700,-42.0
516800,-43.0
516900,-39.0
517000,-38.0
517100,-38.5
517200,-36.5
517300,-35.0
517400,-40.5
517500,-39.0
517600,-34.5
517700,-34.5
517800,-35.0
517900,-35.5
518000,-36.5
518100,-34.5
518200,-35.5
518300,-34.0
518400,-31.0
518500,-33.5
518600,-32.5
518700,-38.5
518800,-31.5
518900,-32.5
519000,-31.0
519100,-33.5
519200,-35.5
519300,-35.5
519400,-32.5
519500,-31.5
519600,-31.5
519700,-30.0
519800,-26.5
519900,-27.0
520000,-29.5
520100,-30.5
520200,-29.5
520300,-32.5
520400,-34.5
520500,-35.0
520600,-35.0
520700,-37.0
520800,-35.5
520900,-35.5
521000,-31.5
521100,-32.5
521200,-32.5
521300,-32.5
521400,-29.5
521500,-30.0
521600,-32.0
521700,-34.0
521800,-35.5
521900,-35.5
522000,-34.5
522100,-36.5
522200,-37.0
522300,-39.5
522400,-41.5
522500,-39.5
522600,-37.5
522700,-37.0
522800,-39.0
522900,-37.0
523000,-40.0
523100,-37.5
523200,-32.5
523300,-35.5
523400,-31.0
523500,-32.5
523600,-30.0
523700,-29.5
523800,-30.5
523900,-27.5
524000,-30.0
524100,-26.5
524200,-26.0
524300,-27.5
524400,-27.5
524500,-27.0
524600,-29.5
524700,-31.5
524800,-34.5
524900,-32.5
525000,-37.0
525100,-35.5
525200,-37.5
525300,-37.5
525400,-33.5
525500,-35.0
525600,-35.5
525700,-35.0
525800,-36.5
525900,-32.5
526000,-31.0
526100,-33.0
526200,-32.0
526300,-30.0
526400,-31.5
526500,-32.5
526600,-36.0
526700,-40.0
526800,-37.5
526900,-37.0
527000,-34.5
527100,-37.0
527200,-33.0
527300,-35.5
527400,-39.0
527500,-41.0
527600,-35.5
527700,-39.5
527800,-42.5
527900,-41.0
528000,-40.0
528100,-37.5
528200,-40.5
528300,-40.0
528400,-44.5
528500,-43.5
528600,-42.5
528700,-40.5
528800,-40.0
528900,-39.5
529000,-41.5
529100,-41.5
529200,-42.0
529300,-42.0
529400,-48.0
529500,-46.5
529600,-47.5
529700,-48.5
529800,-47.0
529900,-43.0
530000,-42.0
530100,-36.5
530200,-37.0
530300,-36.5
530400,-41.0
530500,-42.0
530600,-40.5
530700,-43.5
530800,-46.5
530900,-45.0
531000,-46.5
531100,-44.5
531200,-46.0
531300,-47.0
531400,-46.5
531500,-48.0
531600,-48.5
531700,-42.0
531800,-45.5
531900,-46.5
532000,-41.5
532100,-44.5
532200,-44.5
532300,-43.5
532400,-43.5
532500,-46.5
532600,-46.0
532700,-40.0
532800,-42.5
532900,-42.5
533000,-44.5
533100,-43.5
533200,-43.0
533300,-40.0
533400,-39.5
533500,-39.5
533600,-40.0
533700,-41.0
533800,-39.5
533900,-37.5
534000,-35.5
534100,-37.5
534200,-36.0
534300,-35.5
534400,-35.5
534500,-35.5
534600,-33.0
534700,-29.0
534800,-28.0
534900,-25.0
535000,-27.0
535100,-26.5
535200,-25.5
535300,-22.5
535400,-22.5
535500,-20.5
535600,-19.5
535700,-17.0
535800,-18.5
535900,-16.5
536000,-15.5
536100,-19.5
536200,-20.5
536300,-23.0
536400,-22.5
536500,-22.5
536600,-23.0
536700,-24.0
536800,-27.0
536900,-24.5
537000,-24.5
537100,-25.5
537200,-26.0
537300,-27.0
537400,-26.0
537500,-26.0
537600,-25.0
537700,-21.5
537800,-26.5
537900,-29.0
538000,-26.5
538100,-29.5
538200,-27.5
538300,-26.0
538400,-26.0
538500,-27.0
538600,-27.0
538700,-23.5
538800,-20.5
538900,-27.5
539000,-28.5
539100,-28.5
539200,-28.5
539300,-33.5
539400,-36.5
539500,-37.0
539600,-38.0
539700,-34.5
539800,-35.5
539900,-38.5
540000,-36.5
540100,-31.5
540200,-34.0
540300,-36.0
540400,-32.5
540500,-32.0
540600,-31.5
540700,-33.0
540800,-37.0
540900,-34.0
541000,-33.5
541100,-34.5
541200,-34.0
541300,-31.0
541400,-38.5
541500,-35.5
541600,-36.5
541700,-37.0
541800,-37.5
541900,-34.0
542000,-34.5
542100,-31.0
542200,-33.0
542300,-29.5
542400,-35.5
542500,-37.5
542600,-39.5
542700,-42.0
542800,-41.5
542900,-42.0
543000,-41.0
543100,-41.5
543200,-42.0
543300,-42.0
543400,-40.5
543500,-45.0
543600,-46.0
543700,-46.0
543800,-50.0
543900,-47.0
544000,-50.0
544100,-53.0
544200,-56.5
544300,-57.0
544400,-53.5
544500,-54.0
544600,-50.5
544700,-52.0
544800,-53.0
544900,-53.0
545000,-53.0
545100,-55.5
545200,-54.5
545300,-49.5
545400,-50.0
545500,-49.0
545600,-50.0
545700,-51.0
545800,-53.0
545900,-53.5
546000,-52.5
546100,-53.0
546200,-52.5
546300,-48.5
546400,-48.5
546500,-46.5
546600,-49.5
546700,-47.0
546800,-47.0
546900,-46.0
547000,-43.5
547100,-46.5
547200,-44.5
547300,-40.0
547400,-42.5
547500,-40.5
547600,-41.5
547700,-40.5
547800,-40.0
547900,-42.0
548000,-40.5
548100,-45.5
548200,-45.5
548300,-43.5
548400,-44.0
548500,-41.5
548600,-37.5
548700,-40.0
548800,-43.5
548900,-47.5
549000,-45.0
549100,-46.0
549200,-48.5
549300,-49.0
549400,-45.0
549500,-45.5
549600,-44.5
549700,-41.0
549800,-36.5
549900,-37.5
550000,-42.0
550100,-42.5
550200,-41.0
550300,-38.0
550400,-37.5
550500,-37.5
550600,-36.0
550700,-34.0
550800,-37.5
550900,-37.0
551000,-37.0
551100,-39.5
551200,-37.5
551300,-35.0
551400,-35.5
551500,-31.0
551600,-30.0
551700,-29.5
551800,-31.0
551900,-31.0
552000,-32.5
552100,-30.5
552200,-30.5
552300,-30.5
552400,-30.5
552500,-34.5
552600,-33.5
552700,-32.0
552800,-33.5
552900,-30.5
553000,-29.0
553100,-27.5
553200,-30.0
553300,-23.0
553400,-24.5
553500,-25.5
553600,-24.5
553700,-25.0
553800,-26.5
553900,-28.5
554000,-30.0
554100,-32.5
554200,-31.5
554300,-29.5
554400,-29.5
554500,-30.5
554600,-31.0
554700,-32.0
554800,-28.5
554900,-28.5
555000,-30.0
555100,-29.5
555200,-30.0
555300,-28.5
555400,-31.0
555500,-31.5
555600,-32.0
555700,-33.5
555800,-36.0
555900,-36.0
556000,-31.5
556100,-29.5
556200,-31.0
556300,-28.5
556400,-28.5
556500,-29.5
556600,-27.5
556700,-21.0
556800,-20.5
556900,-24.0
557000,-22.5
557100,-23.0
557200,-22.5
557300,-15.0
557400,-12.5
557500,-18.0
557600,-18.5
557700,-17.0
557800,-15.5
557900,-13.0
558000,-12.5
558100,-12.5
558200,-9.5
558300,-10.5
558400,-7.5
558500,-7.5
558600,-7.5
558700,-9.0
558800,-8.0
558900,-10.0
559000,-12.5
559100,-13.5
559200,-13.0
559300,-15.0
559400,-15.5
559500,-13.5
559600,-15.5
559700,-14.5
559800,-15.5
559900,-15.5
560000,-18.5
560100,-22.0
560200,-23.5
560300,-20.5
560400,-21.5
560500,-24.5
560600,-29.5
560700,-31.0
560800,-31.0
560900,-33.0
561000,-35.5
561100,-36.5
561200,-41.5
561300,-39.0
561400,-37.5
561500,-38.0
561600,-36.5
561700,-38.5
561800,-37.5
561900,-34.5
562000,-39.0
562100,-40.5
562200,-41.0
562300,-39.0
562400,-41.5
562500,-39.0
562600,-40.0
562700,-42.5
562800,-43.5
562900,-44.5
563000,-47.5
563100,-47.0
563200,-47.5
563300,-48.0
563400,-48.0
563500,-44.5
563600,-44.5
563700,-46.5
563800,-46.5
563900,-51.0
564000,-52.0
564100,-51.5
564200,-46.0
564300,-49.0
564400,-46.5
564500,-44.0
564600,-47.0
564700,-43.0
564800,-39.5
564900,-37.5
565000,-39.5
565100,-39.5
565200,-40.5
565300,-41.0
565400,-43.0
565500,-42.5
565600,-43.5
565700,-40.5
565800,-36.5
565900,-34.0
566000,-32.5
566100,-33.0
566200,-30.0
566300,-26.5
566400,-27.5
566500,-30.5
566600,-31.5
566700,-33.5
566800,-33.0
566900,-31.0
567000,-29.5
567100,-30.5
567200,-27.5
567300,-25.5
567400,-26.5
567500,-27.0
567600,-27.0
567700,-29.0
567800,-27.5
567900,-32.0
568000,-33.0
568100,-34.0
568200,-35.5
568300,-35.5
568400,-37.0
568500,-36.5
568600,-36.5
568700,-38.5
568800,-39.0
568900,-37.5
569000,-39.0
569100,-38.5
569200,-38.0
569300,-38.0
569400,-37.5
569500,-40.5
569600,-44.0
569700,-42.0
569800,-43.0
569900,-43.0
570000,-41.5
570100,-42.0
570200,-39.0
570300,-42.0
570400,-42.5
570500,-44.0
570600,-45.0
570700,-43.5
570800,-40.5
570900,-44.5
571000,-39.5
571100,-41.0
571200,-39.5
571300,-38.0
571400,-40.5
571500,-39.5
571600,-36.5
571700,-35.5
571800,-33.5
571900,-36.0
572000,-34.0
572100,-37.5
572200,-39.5
572300,-39.0
572400,-41.5
572500,-38.5
572600,-36.5
572700,-36.0
572800,-35.5
572900,-39.5
573000,-39.5
573100,-41.0
573200,-39.5
573300,-40.5
573400,-41.5
573500,-37.5
573600,-34.5
573700,-37.5
573800,-36.0
573900,-31.0
574000,-35.5
574100,-35.0
574200,-33.5
574300,-33.5
574400,-31.5
574500,-33.5
574600,-34.0
574700,-33.5
574800,-34.5
574900,-34.5
575000,-32.0
575100,-34.0
575200,-32.5
575300,-35.0
575400,-35.5
575500,-36.5
575600,-36.0
575700,-36.0
575800,-34.0
575900,-36.0
576000,-37.5
576100,-35.5
576200,-36.5
576300,-36.5
576400,-35.0
576500,-37.0
576600,-36.0
576700,-37.0
576800,-36.0
576900,-34.5
577000,-36.5
577100,-36.0
577200,-38.5
577300,-36.0
577400,-37.5
577500,-35.0
577600,-34.0
577700,-32.5
577800,-35.0
577900,-36.5
578000,-42.5
578100,-39.5
578200,-39.5
578300,-35.5
578400,-39.0
578500,-37.5
578600,-36.0
578700,-38.5
578800,-36.0
578900,-34.0
579000,-33.5
579100,-31.5
579200,-30.0
579300,-30.5
579400,-31.5
579500,-32.5
579600,-29.0
579700,-29.5
579800,-24.5
579900,-27.0
580000,-25.0
580100,-26.5
580200,-31.0
580300,-31.5
580400,-35.0
580500,-35.5
580600,-35.0
580700,-34.0
580800,-34.5
580900,-33.0
581000,-35.5
581100,-35.0
581200,-34.5
581300,-33.0
581400,-35.5
581500,-37.0
581600,-35.0
581700,-34.5
581800,-30.0
581900,-34.5
582000,-32.5
582100,-35.0
582200,-36.5
582300,-35.5
582400,-32.5
582500,-34.0
582600,-34.5
582700,-35.0
582800,-35.5
582900,-34.5
583000,-34.0
583100,-34.5
583200,-33.0
583300,-28.5
583400,-33.5
583500,-36.0
583600,-34.5
583700,-34.5
583800,-33.5
583900,-34.5
584000,-35.5
584100,-36.5
584200,-30.5
584300,-33.5
584400,-33.5
584500,-37.0
584600,-37.0
584700,-36.5
584800,-33.5
584900,-37.5
585000,-36.5
585100,-39.5
585200,-38.0
585300,-36.5
585400,-36.0
585500,-34.5
585600,-34.5
585700,-33.0
585800,-34.5
585900,-34.5
586000,-33.5
586100,-32.0
586200,-33.0
586300,-33.5
586400,-32.0
586500,-34.0
586600,-31.0
586700,-30.0
586800,-31.5
586900,-32.5
587000,-32.0
587100,-34.5
587200,-34.5
587300,-33.5
587400,-33.5
587500,-29.5
587600,-26.0
587700,-28.0
587800,-28.5
587900,-25.5
588000,-26.5
588100,-26.5
588200,-26.0
588300,-23.0
588400,-26.5
588500,-30.0
588600,-35.0
588700,-31.0
588800,-29.0
588900,-30.5
589000,-24.5
589100,-31.5
589200,-33.0
589300,-32.0
589400,-32.0
589500,-33.5
589600,-34.5
589700,-33.5
589800,-31.5
589900,-34.0
590000,-37.5
590100,-39.0
590200,-34.0
590300,-34.0
590400,-29.5
590500,-31.5
590600,-27.5
590700,-26.5
590800,-25.0
590900,-27.5
591000,-27.5
591100,-26.0
591200,-26.0
591300,-25.5
591400,-26.5
591500,-23.5
591600,-23.0
591700,-20.0
591800,-19.0
591900,-22.0
592000,-26.5
592100,-27.5
592200,-28.0
592300,-27.0
592400,-24.5
592500,-23.5
592600,-24.0
592700,-23.0
592800,-28.5
592900,-27.0
593000,-25.0
593100,-21.0
593200,-23.5
593300,-22.5
593400,-22.0
593500,-27.5
593600,-26.0
593700,-26.5
593800,-26.0
593900,-23.5
594000,-23.0
594100,-22.0
594200,-22.5
594300,-22.5
594400,-24.5
594500,-27.5
594600,-28.0
594700,-27.5
594800,-25.5
594900,-24.5
595000,-28.0
595100,-28.5
595200,-26.0
595300,-26.5
595400,-24.0
595500,-23.0
595600,-24.0
595700,-24.0
595800,-27.5
595900,-27.5
596000,-29.0
596100,-24.5
596200,-23.5
596300,-22.0
596400,-25.0
596500,-26.0
596600,-25.5
596700,-23.0
596800,-19.5
596900,-18.5
597000,-15.5
597100,-20.0
597200,-18.5
597300,-18.5
597400,-15.0
597500,-18.0
597600,-18.0
597700,-17.5
597800,-17.5
597900,-17.5
598000,-16.5
598100,-15.0
598200,-10.0
598300,-10.0
598400,-8.0
598500,-6.5
598600,-6.0
598700,-8.0
598800,-2.5
598900,-2.5
599000,-2.0
599100,-1.0
599200,-2.0
599300,0.0
599400,-0.5
599500,-2.5
599600,-5.5
599700,-3.5
599800,-5.0
599900,0.5
600000,0.0
600100,5.5
600200,4.5
600300,2.5
600400,5.5
600500,5.5
600600,0.0
600700,0.5
600800,2.5
600900,-0.5
601000,-1.5
601100,-3.5
601200,-1.0
601300,0.5
601400,-2.5
601500,1.0
601600,0.0
601700,1.0
601800,0.5
601900,2.0
602000,0.5
602100,-1.0
602200,-1.5
602300,2.0
602400,1.5
602500,-1.0
602600,1.5
602700,-1.5
602800,-2.5
602900,-5.5
603000,-8.0
603100,-9.5
603200,-9.5
603300,-9.0
603400,-9.0
603500,-10.0
603600,-10.5
603700,-11.0
603800,-12.5
603900,-10.0
604000,-6.5
604100,-4.5
604200,-4.5
604300,-7.0
604400,-3.5
604500,-1.5
604600,-0.5
604700,0.0
604800,-4.0
604900,-3.5
605000,-4.0
605100,-0.5
605200,-3.0
605300,-3.0
605400,-6.0
605500,-9.5
605600,-11.5
605700,-12.5
605800,-9.5
605900,-9.0
606000,-10.0
606100,-9.5
606200,-8.5
606300,-8.0
606400,-5.5
606500,-2.5
606600,0.5
606700,2.0
606800,-1.0
606900,1.0
607000,7.5
607100,6.5
607200,7.5
607300,2.5
607400,2.5
607500,5.5
607600,6.0
607700,4.5
607800,5.5
607900,5.5
608000,3.5
608100,3.0
608200,6.0
608300,5.0
608400,8.5
608500,10.0
608600,8.5
608700,10.5
608800,14.0
608900,14.5
609000,15.5
609100,17.5
609200,13.0
609300,15.5
609400,13.5
609500,14.0
609600,12.5
609700,18.0
609800,14.5
609900,16.0
610000,12.5
610100,11.0
610200,9.5
610300,6.0
610400,7.5
610500,9.0
610600,8.5
610700,9.0
610800,11.5
610900,10.0
611000,4.5
611100,7.0
611200,7.0
611300,9.5
611400,9.0
611500,9.0
611600,5.5
611700,9.0
611800,8.5
611900,8.5
612000,6.0
612100,6.5
612200,8.0
612300,7.0
612400,5.5
612500,6.5
612600,5.0
612700,5.5
612800,5.5
612900,5.5
613000,3.0
613100,1.5
613200,3.0
613300,3.0
613400,4.0
613500,4.0
613600,4.0
613700,0.5
613800,0.5
613900,1.5
614000,1.0
614100,5.0
614200,4.0
614300,5.0
614400,6.0
614500,3.5
614600,2.5
614700,3.0
614800,2.0
614900,-1.5
615000,-6.0
615100,-3.5
615200,-3.5
615300,-5.5
615400,-6.5
615500,-5.0
615600,-5.5
615700,-6.0
615800,-5.5
615900,-5.5
616000,-2.0
616100,-1.5
616200,-0.5
616300,-2.0
616400,-3.5
616500,-5.0
616600,1.5
616700,4.5
616800,5.5
616900,4.5
617000,6.5
617100,8.0
617200,7.0
617300,8.5
617400,8.5
617500,8.5
617600,7.0
617700,6.5
617800,5.5
617900,8.0
618000,9.5
618100,8.0
618200,5.5
618300,4.5
618400,-1.0
618500,3.5
618600,1.5
618700,2.5
618800,3.0
618900,3.5
619000,5.0
619100,4.5
619200,3.5
619300,1.5
619400,1.5
619500,3.5
619600,3.0
619700,9.0
619800,8.0
619900,8.5
620000,4.5
620100,8.0
620200,9.0
620300,10.5
620400,10.0
620500,12.5
620600,12.5
620700,16.5
620800,19.5
620900,22.0
621000,22.5
621100,18.0
621200,17.0
621300,12.0
621400,11.5
621500,15.5
621600,16.5
621700,19.0
621800,19.5
621900,22.5
622000,20.0
622100,19.5
622200,17.5
622300,17.5
622400,14.5
622500,16.0
622600,18.0
622700,19.5
622800,19.5
622900,20.0
623000,19.0
623100,18.0
623200,19.0
623300,16.5
623400,11.5
623500,15.5
623600,16.0
623700,15.5
623800,15.5
623900,13.5
624000,14.5
624100,17.0
624200,12.5
624300,13.0
624400,12.0
624500,14.5
624600,11.5
624700,13.5
624800,12.0
624900,13.5
625000,13.0
625100,12.0
625200,9.5
625300,4.0
625400,3.0
625500,1.5
625600,4.5
625700,4.5
625800,6.5
625900,8.0
626000,7.5
626100,6.5
626200,5.0
626300,6.0
626400,11.5
626500,11.5
626600,12.0
626700,14.5
626800,16.5
626900,18.0
627000,17.5
627100,16.0
627200,18.0
627300,16.0
627400,18.5
627500,17.5
627600,17.5
627700,20.5
627800,21.0
627900,23.0
628000,21.5
628100,23.5
628200,21.5
628300,20.5
628400,23.0
628500,21.5
628600,22.0
628700,23.5
628800,21.5
628900,24.5
629000,23.5
629100,25.5
629200,28.5
629300,25.0
629400,25.0
629500,26.0
629600,26.0
629700,25.0
629800,26.0
629900,25.5
630000,28.0
630100,27.0
630200,29.0
630300,30.5
630400,31.5
630500,33.5
630600,32.0
630700,38.0
630800,36.5
630900,37.5
631000,41.0
631100,41.0
631200,40.0
631300,37.0
631400,38.0
631500,35.5
631600,37.0
631700,35.0
631800,38.0
631900,38.5
632000,43.0
632100,44.5
632200,44.5
632300,42.5
632400,42.5
632500,45.5
632600,47.5
632700,45.5
632800,46.0
632900,42.5
633000,39.5
633100,41.0
633200,42.0
633300,43.0
633400,43.0
633500,44.5
633600,45.5
633700,45.0
633800,41.5
633900,44.5
634000,46.5
634100,45.0
634200,46.5
634300,44.5
634400,43.5
634500,43.5
634600,43.5
634700,45.5
634800,48.0
634900,49.0
635000,46.5
635100,44.0
635200,42.5
635300,44.0
635400,43.5
635500,38.5
635600,38.5
635700,38.5
635800,34.0
635900,37.0
636000,36.5
636100,40.5
636200,39.0
636300,36.0
636400,36.5
636500,36.5
636600,35.5
636700,35.5
636800,34.0
636900,34.5
637000,38.0
637100,38.5
637200,40.0
637300,38.5
637400,39.5
637500,42.5
637600,39.0
637700,36.0
637800,39.5
637900,39.0
638000,42.5
638100,39.5
638200,42.5
638300,41.0
638400,42.5
638500,41.5
638600,43.0
638700,40.5
638800,40.5
638900,39.5
639000,36.0
639100,41.0
639200,37.0
639300,39.5
639400,39.5
639500,42.5
639600,42.5
639700,40.0
639800,38.0
639900,35.0
640000,36.5
640100,35.0
640200,35.5
640300,35.5
640400,40.0
640500,37.0
640600,40.0
640700,38.0
640800,38.0
640900,43.0
641000,45.5
641100,43.5
641200,42.5
641300,44.5
641400,41.0
641500,39.5
641600,38.5
641700,41.5
641800,41.0
641900,40.5
642000,40.0
642100,41.0
642200,44.0
642300,42.5
642400,42.5
642500,42.0
642600,42.5
642700,39.5
642800,42.5
642900,42.0
643000,44.0
643100,43.5
643200,44.5
643300,44.5
643400,46.5
643500,43.0
643600,44.0
643700,43.5
643800,45.0
643900,43.5
644000,42.5
644100,41.0
644200,40.0
644300,37.0
644400,35.0
644500,33.5
644600,32.0
644700,32.5
644800,36.5
644900,38.5
645000,39.5
645100,42.0
645200,44.5
645300,43.0
645400,46.5
645500,44.0
645600,43.5
645700,45.5
645800,45.5
645900,44.5
646000,44.0
646100,44.0
646200,46.5
646300,47.0
646400,45.5
646500,39.0
646600,37.5
646700,42.0
646800,42.5
646900,45.5
647000,49.0
647100,46.5
647200,46.0
647300,43.0
647400,44.0
647500,42.0
647600,40.0
647700,39.0
647800,40.5
647900,36.0
648000,39.5
648100,38.5
648200,40.5
648300,40.0
648400,39.5
648500,40.5
648600,42.5
648700,39.0
648800,42.0
648900,40.5
649000,41.5
649100,41.5
649200,42.5
649300,37.0
649400,40.5
649500,43.0
649600,42.0
649700,46.5
649800,43.0
649900,38.5
650000,41.5
650100,40.5
650200,37.0
650300,38.0
650400,35.5
650500,34.5
650600,34.0
650700,36.0
650800,37.0
650900,36.0
651000,33.5
651100,38.5
651200,35.0
651300,38.5
651400,42.0
651500,41.5
651600,43.5
651700,46.0
651800,40.0
651900,43.0
652000,43.5
652100,44.5
652200,42.5
652300,40.0
652400,38.5
652500,38.5
652600,34.5
652700,39.0
652800,37.5
652900,36.0
653000,36.5
653100,40.0
653200,44.5
653300,42.5
653400,41.5
653500,37.5
653600,36.5
653700,35.0
653800,35.5
653900,36.5
654000,35.5
654100,33.5
654200,30.0
654300,33.5
654400,32.0
654500,33.0
654600,33.5
654700,32.0
654800,31.5
654900,30.0
655000,31.5
655100,30.5
655200,29.5
655300,30.5
655400,27.5
655500,27.5
655600,27.0
655700,29.5
655800,31.5
655900,27.0
656000,28.0
656100,25.5
656200,26.0
656300,26.5
656400,26.5
656500,25.5
656600,26.5
656700,25.5
656800,29.0
656900,25.0
657000,25.0
657100,29.5
657200,26.5
657300,30.5
657400,30.0
657500,31.0
657600,31.5
657700,30.5
657800,30.5
657900,33.0
658000,29.5
658100,33.0
658200,33.5
658300,31.0
658400,32.5
658500,31.0
658600,35.0
658700,37.5
658800,36.5
658900,37.0
659000,36.5
659100,37.5
659200,36.0
659300,34.5
659400,32.0
659500,32.5
659600,32.0
659700,32.0
659800,30.5
659900,28.0
660000,26.5
660100,28.5
660200,30.0
660300,28.5
660400,27.5
660500,29.0
660600,29.0
660700,31.5
660800,33.5
660900,30.5
661000,33.5
661100,31.5
661200,32.5
661300,38.0
661400,40.5
661500,39.0
661600,32.5
661700,34.5
661800,35.0
661900,34.5
662000,33.5
662100,32.5
662200,33.0
662300,36.5
662400,34.5
662500,36.0
662600,35.0
662700,36.0
662800,36.0
662900,38.0
663000,36.5
663100,38.5
663200,39.0
663300,38.5
663400,41.0
663500,40.0
663600,37.0
663700,36.0
663800,38.0
663900,38.0
664000,41.0
664100,39.5
664200,41.0
664300,41.0
664400,40.5
664500,40.0
664600,37.5
664700,33.0
664800,30.5
664900,28.5
665000,28.0
665100,28.5
665200,29.0
665300,26.5
665400,23.0
665500,24.5
665600,23.5
665700,22.5
665800,20.5
665900,20.5
666000,23.0
666100,21.5
666200,20.5
666300,23.5
666400,20.5
666500,21.0
666600,22.5
666700,21.5
666800,25.5
666900,26.5
667000,23.5
667100,24.5
667200,24.0
667300,19.5
667400,16.5
667500,19.0
667600,17.0
667700,16.5
667800,18.0
667900,15.5
668000,18.5
668100,18.5
668200,19.5
668300,20.5
668400,19.5
668500,20.0
668600,17.5
668700,14.5
668800,15.5
668900,16.0
669000,15.5
669100,17.0
669200,19.5
669300,19.5
669400,20.0
669500,16.0
669600,14.5
669700,10.0
669800,7.0
669900,11.0
670000,12.0
670100,15.5
670200,15.5
670300,13.5
670400,14.5
670500,14.5
670600,14.5
670700,13.5
670800,10.0
670900,2.5
671000,7.0
671100,7.0
671200,10.0
671300,11.5
671400,13.5
671500,15.5
671600,14.0
671700,12.5
671800,7.5
671900,6.0
672000,5.5
672100,7.0
672200,12.0
672300,12.0
672400,10.0
672500,10.5
672600,12.0
672700,12.0
672800,13.5
672900,18.5
673000,19.5
673100,19.0
673200,16.5
673300,13.0
673400,12.0
673500,12.0
673600,12.5
673700,13.5
673800,11.5
673900,11.5
674000,9.5
674100,9.5
674200,9.0
674300,7.5
674400,7.5
674500,3.5
674600,5.5
674700,7.0
674800,4.5
674900,5.0
675000,5.0
675100,11.0
675200,11.0
675300,10.0
675400,8.5
675500,5.5
675600,7.0
675700,8.0
675800,5.0
675900,4.5
676000,6.5
676100,6.5
676200,7.0
676300,5.0
676400,3.0
676500,3.5
676600,4.0
676700,4.0
676800,5.5
676900,6.5
677000,5.5
677100,5.5
677200,6.5
677300,8.0
677400,9.0
677500,7.5
677600,3.5
677700,3.5
677800,9.0
677900,8.0
678000,11.5
678100,13.5
678200,12.5
678300,10.0
678400,9.5
678500,12.5
678600,13.0
678700,13.5
678800,15.5
678900,13.0
679000,13.5
679100,10.5
679200,12.0
679300,13.0
679400,11.5
679500,15.5
679600,14.5
679700,16.5
679800,17.0
679900,14.0
680000,17.5
680100,18.0
680200,18.5
680300,17.5
680400,17.0
680500,14.5
680600,12.5
680700,13.5
680800,16.0
680900,14.5
681000,14.0
681100,9.5
681200,8.0
681300,8.0
681400,10.0
681500,12.0
681600,10.0
681700,6.5
681800,7.0
681900,6.5
682000,7.0
682100,8.5
682200,6.5
682300,6.5
682400,8.5
682500,7.5
682600,7.5
682700,6.5
682800,6.5
682900,6.5
683000,10.0
683100,5.5
683200,6.0
683300,7.5
683400,7.5
683500,10.0
683600,9.5
683700,10.0
683800,10.5
683900,12.0
684000,12.5
684100,12.5
684200,16.5
684300,17.0
684400,16.0
684500,15.0
684600,14.5
684700,13.0
684800,12.5
684900,10.5
685000,7.5
685100,3.0
685200,4.5
685300,5.0
685400,5.0
685500,1.5
685600,0.5
685700,1.0
685800,1.0
685900,-2.0
686000,-3.5
686100,-4.5
686200,-5.0
686300,-5.5
686400,-8.0
686500,-10.5
686600,-8.0
686700,-4.0
686800,-4.5
686900,-5.0
687000,-3.5
687100,-4.0
687200,-1.5
687300,-5.5
687400,-3.5
687500,-2.5
687600,-4.5
687700,-9.0
687800,-6.5
687900,-8.5
688000,-11.5
688100,-12.5
688200,-14.0
688300,-12.5
688400,-12.5
688500,-12.5
688600,-14.0
688700,-14.5
688800,-14.0
688900,-17.0
689000,-15.5
689100,-13.5
689200,-15.0
689300,-17.5
689400,-12.5
689500,-16.0
689600,-16.5
689700,-18.5
689800,-20.0
689900,-20.0
690000,-25.5
690100,-25.5
690200,-23.5
690300,-22.0
690400,-23.5
690500,-26.5
690600,-24.5
690700,-23.0
690800,-20.5
690900,-21.5
691000,-20.0
691100,-22.0
691200,-20.5
691300,-25.0
691400,-23.5
691500,-22.0
691600,-23.5
691700,-18.0
691800,-18.0
691900,-20.5
692000,-21.0
692100,-19.5
692200,-22.0
